match_id,season,match_datetime_utc,match_outcome_code,outcome_id,home_goal_diff_last_3,home_xg_diff_last_3,home_points_last_3,home_points_pct_last_3,home_rest_days_capped,away_goal_diff_last_3,away_xg_diff_last_3,away_points_last_3,away_points_pct_last_3,away_rest_days_capped,form_pct_diff_last5,form_diff_last5,rest_diff,rest_reset_flag_pair,match_day_index,match_day_of_year_norm,match_weekday_index,match_weekday_Friday,match_weekday_Monday,match_weekday_Saturday,match_weekday_Sunday,match_weekday_Thursday,match_weekday_Tuesday,match_weekday_Wednesday
18312,2022,2023-02-15 18:30:00,A,0,0.0,0.420676,4.0,0.4444444444444444,7.104166666666667,4.0,5.544881999999999,6.0,0.6666666666666666,7.0,-0.0666666666666666,-1.0,0.1041666666666669,0,194.0,0.12568306010928962,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18432,2022,2023-02-18 12:30:00,A,0,-3.0,-3.841585999999999,3.0,0.3333333333333333,8.0625,-3.0,-2.516828,1.0,0.1111111111111111,4.145833333333333,0.0,0.0,3.916666666666667,0,197.0,0.13387978142076504,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18433,2022,2023-02-18 15:00:00,D,1,3.0,2.327489,5.0,0.5555555555555556,7.0,-1.0,-3.5227669999999995,2.0,0.2222222222222222,7.0,0.5333333333333332,8.0,0.0,0,197.0,0.13387978142076504,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18434,2022,2023-02-18 15:00:00,A,0,1.0,3.955693,5.0,0.5555555555555556,7.0,1.0,0.188432,4.0,0.4444444444444444,7.791666666666667,0.2666666666666666,4.0,-0.791666666666667,0,197.0,0.13387978142076504,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18435,2022,2023-02-18 15:00:00,A,0,0.0,1.289104,3.0,0.3333333333333333,7.6875,-5.0,-1.5285819999999997,0.0,0.0,7.0,0.2,3.0,0.6875,0,197.0,0.13387978142076504,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18436,2022,2023-02-18 15:00:00,H,2,-3.0,-2.610735,3.0,0.3333333333333333,9.3125,-3.0,-0.0665820000000001,1.0,0.1111111111111111,3.7916666666666665,0.0666666666666666,1.0,5.520833333333334,0,197.0,0.13387978142076504,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18439,2022,2023-02-18 15:00:00,D,1,-1.0,-2.0310760000000005,4.0,0.4444444444444444,6.041666666666667,3.0,2.9936089999999993,6.0,0.6666666666666666,3.0833333333333335,-0.1333333333333334,-2.0,2.9583333333333335,0,197.0,0.13387978142076504,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18441,2022,2023-02-18 15:00:00,A,0,1.0,-2.2133220000000007,6.0,0.6666666666666666,7.0,-1.0,-1.422562,2.0,0.2222222222222222,7.104166666666667,0.5333333333333333,8.0,-0.1041666666666669,0,197.0,0.13387978142076504,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18438,2022,2023-02-18 17:30:00,A,0,0.0,1.065156,3.0,0.3333333333333333,7.0,-1.0,-0.044191,4.0,0.4444444444444444,9.208333333333334,0.2,3.0,-2.208333333333334,0,197.0,0.13387978142076504,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18437,2022,2023-02-19 14:00:00,H,2,3.0,1.5479420000000002,7.0,0.7777777777777778,3.7916666666666665,5.0,0.7084300000000003,7.0,0.7777777777777778,7.0,0.0666666666666666,1.0,-3.2083333333333335,0,198.0,0.1366120218579235,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
18440,2022,2023-02-19 16:30:00,H,2,-1.0,0.2533579999999997,6.0,0.6666666666666666,5.9375,2.0,2.407129,5.0,0.5555555555555556,6.791666666666667,0.0,0.0,-0.854166666666667,0,198.0,0.1366120218579235,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
18445,2022,2023-02-24 20:00:00,D,1,3.0,-2.4006890000000003,7.0,0.7777777777777778,7.0,3.0,0.4036459999999996,6.0,0.6666666666666666,7.0,-0.1333333333333333,-2.0,0.0,0,203.0,0.15027322404371585,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
18444,2022,2023-02-25 15:00:00,A,0,0.0,0.5119360000000001,6.0,0.6666666666666666,4.791666666666667,-6.0,-6.857519999999999,0.0,0.0,5.833333333333333,0.0,0.0,-1.041666666666666,0,204.0,0.15300546448087432,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18446,2022,2023-02-25 15:00:00,H,2,-3.0,-1.798099,1.0,0.1111111111111111,6.041666666666667,-3.0,-2.034404,3.0,0.3333333333333333,7.0,-0.2666666666666667,-4.0,-0.958333333333333,0,204.0,0.15300546448087432,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18447,2022,2023-02-25 15:00:00,A,0,2.0,-1.5559199999999995,6.0,0.6666666666666666,7.958333333333333,0.0,1.4090380000000002,4.0,0.4444444444444444,2.75,0.0,0.0,5.208333333333333,0,204.0,0.15300546448087432,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18451,2022,2023-02-25 15:00:00,H,2,-2.0,-0.8400820000000002,2.0,0.2222222222222222,8.166666666666666,-1.0,-3.4833360000000004,4.0,0.4444444444444444,7.0,-0.2,-3.0,1.166666666666666,0,204.0,0.15300546448087432,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18442,2022,2023-02-25 17:30:00,A,0,0.0,-1.4112869999999995,4.0,0.4444444444444444,6.895833333333333,4.0,5.323852,7.0,0.7777777777777778,2.8541666666666665,-0.3333333333333333,-5.0,4.041666666666666,0,204.0,0.15300546448087432,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18443,2022,2023-02-25 19:45:00,D,1,-1.0,-1.9001659999999996,2.0,0.2222222222222222,7.0,1.0,0.916199,6.0,0.6666666666666666,4.895833333333333,-0.2,-3.0,2.104166666666667,0,204.0,0.15300546448087432,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18450,2022,2023-02-26 13:30:00,H,2,0.0,1.4181899999999998,6.0,0.6666666666666666,8.0625,-1.0,1.743382,2.0,0.2222222222222222,7.104166666666667,0.1999999999999999,3.0,0.958333333333333,0,205.0,0.1557377049180328,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
18264,2022,2023-03-01 20:00:00,H,2,4.0,2.609693,7.0,0.7777777777777778,7.09375,0.0,-0.8437400000000004,4.0,0.4444444444444444,6.208333333333333,0.0666666666666666,1.0,0.885416666666667,0,208.0,0.16393442622950818,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18269,2022,2023-03-01 20:00:00,H,2,1.0,2.9187510000000003,6.0,0.6666666666666666,7.104166666666667,-3.0,-1.4091519999999995,3.0,0.3333333333333333,7.0,0.0666666666666666,1.0,0.1041666666666669,0,208.0,0.16393442622950818,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18458,2022,2023-03-04 12:30:00,H,2,5.0,3.88612,7.0,0.7777777777777778,7.104166666666667,-2.0,-0.4625000000000001,2.0,0.2222222222222222,7.0,0.2666666666666666,4.0,0.1041666666666669,0,211.0,0.1721311475409836,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18452,2022,2023-03-04 15:00:00,H,2,7.0,4.690961,9.0,1.0,4.208333333333333,-2.0,-1.659415,4.0,0.4444444444444444,7.104166666666667,0.3333333333333333,5.0,-2.895833333333334,0,211.0,0.1721311475409836,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18453,2022,2023-03-04 15:00:00,H,2,-2.0,-5.3393,3.0,0.3333333333333333,7.104166666666667,0.0,-1.5717599999999996,3.0,0.3333333333333333,7.197916666666667,0.1333333333333333,2.0,-0.09375,0,211.0,0.1721311475409836,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18455,2022,2023-03-04 15:00:00,H,2,0.0,5.859729000000001,4.0,0.4444444444444444,7.0,2.0,1.809909,4.0,0.4444444444444444,5.9375,0.0,0.0,1.0625,0,211.0,0.1721311475409836,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18456,2022,2023-03-04 15:00:00,H,2,-3.0,0.1579809999999999,1.0,0.1111111111111111,7.9375,-2.0,-0.023907,3.0,0.3333333333333333,7.0,-0.0666666666666666,-1.0,0.9375,0,211.0,0.1721311475409836,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18461,2022,2023-03-04 15:00:00,H,2,-3.0,-2.072461,1.0,0.1111111111111111,5.0,1.0,1.4342889999999997,6.0,0.6666666666666666,6.875,-0.3333333333333333,-5.0,-1.875,0,211.0,0.1721311475409836,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18460,2022,2023-03-04 17:30:00,H,2,-1.0,-0.640239,3.0,0.3333333333333333,7.0,-1.0,-3.2565729999999995,3.0,0.3333333333333333,6.041666666666667,-0.2666666666666666,-4.0,0.958333333333333,0,211.0,0.1721311475409836,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18459,2022,2023-03-05 14:00:00,D,1,-6.0,-5.391997,1.0,0.1111111111111111,7.0,-5.0,-1.0437629999999996,3.0,0.3333333333333333,4.208333333333333,-0.0666666666666667,-1.0,2.791666666666667,0,212.0,0.17486338797814208,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
18457,2022,2023-03-05 16:30:00,H,2,4.0,2.6942139999999997,7.0,0.7777777777777778,4.010416666666667,5.0,3.707242,7.0,0.7777777777777778,7.0,0.0,0.0,-2.989583333333333,0,212.0,0.17486338797814208,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
18454,2022,2023-03-06 20:00:00,H,2,3.0,2.01917,5.0,0.5555555555555556,7.0,3.0,-1.5632840000000003,7.0,0.7777777777777778,6.208333333333333,0.0666666666666666,1.0,0.791666666666667,0,213.0,0.17759562841530055,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
18462,2022,2023-03-11 12:30:00,H,2,-3.0,-2.375585,3.0,0.3333333333333333,6.895833333333333,9.0,4.882391999999999,7.0,0.7777777777777778,3.8541666666666665,-0.6000000000000001,-9.0,3.0416666666666665,0,218.0,0.1912568306010929,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18464,2022,2023-03-11 15:00:00,H,2,-6.0,-1.0754329999999996,1.0,0.1111111111111111,3.75,1.0,1.064355,5.0,0.5555555555555556,16.208333333333332,-0.3333333333333333,-5.0,-12.458333333333332,0,218.0,0.1912568306010929,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18466,2022,2023-03-11 15:00:00,D,1,-1.0,-1.845592,3.0,0.3333333333333333,7.0,3.0,7.460952000000001,4.0,0.4444444444444444,14.0,-0.2666666666666666,-4.0,-7.0,0,218.0,0.1912568306010929,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18467,2022,2023-03-11 15:00:00,A,0,-5.0,-3.224373,0.0,0.0,7.104166666666667,-2.0,1.5674709999999998,3.0,0.3333333333333333,6.0625,0.0666666666666667,1.0,1.041666666666667,0,218.0,0.1912568306010929,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18470,2022,2023-03-11 15:00:00,H,2,3.0,2.422682,6.0,0.6666666666666666,6.0625,-4.0,-5.290818000000001,2.0,0.2222222222222222,7.958333333333333,0.2666666666666666,4.0,-1.895833333333333,0,218.0,0.1912568306010929,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18463,2022,2023-03-11 17:30:00,A,0,-1.0,-0.5880729999999994,2.0,0.2222222222222222,6.802083333333333,5.0,4.560731,7.0,0.7777777777777778,6.791666666666667,-0.6666666666666667,-10.0,0.010416666666666,0,218.0,0.1912568306010929,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18465,2022,2023-03-12 14:00:00,A,0,0.0,-3.3417700000000004,4.0,0.4444444444444444,10.0,6.0,2.887023,9.0,1.0,2.7916666666666665,-0.2666666666666667,-4.0,7.208333333333334,0,219.0,0.19398907103825136,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
18468,2022,2023-03-12 14:00:00,D,1,-2.0,-0.343178,6.0,0.6666666666666666,14.104166666666666,1.0,-1.653808,6.0,0.6666666666666666,7.104166666666667,0.2666666666666666,4.0,6.999999999999999,0,219.0,0.19398907103825136,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
18471,2022,2023-03-12 14:00:00,D,1,-2.0,-1.6156610000000002,3.0,0.3333333333333333,7.0,1.0,-1.266934,6.0,0.6666666666666666,7.0,-0.0666666666666667,-1.0,0.0,0,219.0,0.19398907103825136,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
18469,2022,2023-03-12 16:30:00,H,2,-4.0,-1.394651,1.0,0.1111111111111111,13.791666666666666,-1.0,-2.524539,4.0,0.4444444444444444,2.7916666666666665,-0.2666666666666666,-4.0,11.0,0,219.0,0.19398907103825136,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
18265,2022,2023-03-15 19:30:00,A,0,0.0,-0.3864909999999998,4.0,0.4444444444444444,7.854166666666667,0.0,0.4912449999999998,4.0,0.4444444444444444,4.791666666666667,-0.0666666666666666,-1.0,3.0625,0,222.0,0.20218579234972678,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18276,2022,2023-03-15 19:30:00,H,2,3.0,6.656563,4.0,0.4444444444444444,7.0,-2.0,-3.1028899999999995,1.0,0.1111111111111111,7.104166666666667,0.3333333333333333,5.0,-0.1041666666666669,0,222.0,0.20218579234972678,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18479,2022,2023-03-17 20:00:00,A,0,-6.0,-3.715278000000001,1.0,0.1111111111111111,6.041666666666667,-3.0,0.3467740000000001,3.0,0.3333333333333333,8.166666666666666,-0.1999999999999999,-3.0,-2.124999999999999,0,224.0,0.20765027322404372,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
18474,2022,2023-03-18 15:00:00,D,1,2.0,2.3100929999999997,6.0,0.6666666666666666,4.1875,-4.0,0.4920869999999999,0.0,0.0,6.895833333333333,0.3333333333333333,5.0,-2.708333333333333,0,225.0,0.2103825136612022,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18473,2022,2023-03-18 15:00:00,H,2,3.0,1.1021740000000002,7.0,0.7777777777777778,7.958333333333333,-3.0,-3.65028,3.0,0.3333333333333333,6.895833333333333,0.0,0.0,1.0625,0,225.0,0.2103825136612022,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18481,2022,2023-03-18 15:00:00,A,0,-2.0,-4.353878,3.0,0.3333333333333333,8.0625,0.0,-1.822027,4.0,0.4444444444444444,7.0,0.0,0.0,1.0625,0,225.0,0.2103825136612022,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18480,2022,2023-03-18 15:00:00,D,1,-1.0,-1.3645039999999995,4.0,0.4444444444444444,3.2291666666666665,3.0,1.464205,6.0,0.6666666666666666,7.0,-0.1333333333333333,-2.0,-3.7708333333333335,0,225.0,0.2103825136612022,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18476,2022,2023-03-18 17:30:00,D,1,1.0,-0.2968370000000002,6.0,0.6666666666666666,7.0,-3.0,-0.791043,4.0,0.4444444444444444,6.041666666666667,0.0,0.0,0.958333333333333,0,225.0,0.2103825136612022,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18472,2022,2023-03-19 14:00:00,H,2,8.0,4.21054,9.0,1.0,7.958333333333333,-3.0,-2.114953,0.0,0.0,4.083333333333333,0.8666666666666667,13.0,3.875,0,226.0,0.21311475409836064,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
18488,2022,2023-04-01 11:30:00,H,2,6.0,4.881323,9.0,1.0,7.208333333333333,8.0,5.553618,6.0,0.6666666666666666,5.833333333333333,0.2,3.0,1.375,0,239.0,0.24863387978142076,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18484,2022,2023-04-01 14:00:00,D,1,5.0,3.541234,7.0,0.7777777777777778,4.1875,1.0,0.5969599999999999,4.0,0.4444444444444444,2.8125,0.0,0.0,1.375,0,239.0,0.24863387978142076,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18486,2022,2023-04-01 14:00:00,H,2,-5.0,-1.7208489999999996,0.0,0.0,3.7708333333333335,-3.0,2.138663,1.0,0.1111111111111111,7.0,0.0,0.0,-3.2291666666666665,0,239.0,0.24863387978142076,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18482,2022,2023-04-01 14:00:00,H,2,7.0,3.08909,9.0,1.0,7.0,1.0,-3.259627,4.0,0.4444444444444444,7.0,0.5333333333333333,8.0,0.0,0,239.0,0.24863387978142076,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18483,2022,2023-04-01 14:00:00,H,2,-3.0,-4.70809,3.0,0.3333333333333333,7.104166666666667,-4.0,-2.877464,1.0,0.1111111111111111,5.75,-0.0666666666666666,-1.0,1.354166666666667,0,239.0,0.24863387978142076,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18490,2022,2023-04-01 14:00:00,D,1,-3.0,-2.9840920000000004,1.0,0.1111111111111111,6.208333333333333,-2.0,-1.330098,3.0,0.3333333333333333,5.9375,-0.1333333333333333,-2.0,0.270833333333333,0,239.0,0.24863387978142076,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18485,2022,2023-04-01 16:30:00,A,0,3.0,0.6207149999999998,7.0,0.7777777777777778,7.104166666666667,4.0,3.5374940000000006,7.0,0.7777777777777778,6.041666666666667,-0.1999999999999999,-3.0,1.0625,0,239.0,0.24863387978142076,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18491,2022,2023-04-02 13:00:00,H,2,0.0,-0.395464,4.0,0.4444444444444444,7.958333333333333,-2.0,-0.4012739999999997,2.0,0.2222222222222222,2.8125,0.0,0.0,5.145833333333333,0,240.0,0.25136612021857924,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
18489,2022,2023-04-02 15:30:00,H,2,0.0,2.732029,6.0,0.6666666666666666,5.145833333333333,-4.0,-0.024917,4.0,0.4444444444444444,6.895833333333333,-0.0666666666666666,-1.0,-1.75,0,240.0,0.25136612021857924,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
18487,2022,2023-04-03 19:00:00,D,1,1.0,0.4206269999999997,5.0,0.5555555555555556,7.104166666666667,1.0,0.1641329999999997,4.0,0.4444444444444444,7.0,-0.3333333333333333,-5.0,0.1041666666666669,0,241.0,0.2540983606557377,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
18271,2022,2023-04-04 18:45:00,H,2,-1.0,-4.8236930000000005,4.0,0.4444444444444444,13.958333333333334,-3.0,-1.3443840000000007,1.0,0.1111111111111111,14.75,0.3333333333333333,5.0,-0.7916666666666661,0,242.0,0.2568306010928962,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
18263,2022,2023-04-04 18:45:00,A,0,-3.0,0.075722,1.0,0.1111111111111111,13.958333333333334,5.0,1.1852040000000006,7.0,0.7777777777777778,14.0625,-0.8,-12.0,-0.104166666666666,0,242.0,0.2568306010928962,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
18266,2022,2023-04-04 18:45:00,A,0,-1.0,-1.4484790000000003,6.0,0.6666666666666666,13.958333333333334,1.0,2.832049,5.0,0.5555555555555556,16.770833333333332,-0.1333333333333333,-2.0,-2.8124999999999982,0,242.0,0.2568306010928962,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
18281,2022,2023-04-04 19:00:00,D,1,0.0,1.001356,4.0,0.4444444444444444,13.958333333333334,3.0,0.9442589999999996,3.0,0.3333333333333333,20.958333333333332,0.0,0.0,-6.999999999999998,0,242.0,0.2568306010928962,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
18268,2022,2023-04-05 19:00:00,A,0,-3.0,-2.009566,4.0,0.4444444444444444,20.958333333333332,4.0,6.711153,9.0,1.0,15.8125,-0.1333333333333333,-2.0,5.145833333333332,0,243.0,0.25956284153005466,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18448,2022,2023-04-05 19:00:00,H,2,-9.0,-5.872260000000001,1.0,0.1111111111111111,21.0625,2.0,-2.17863,5.0,0.5555555555555556,13.958333333333334,-0.0666666666666666,-1.0,7.104166666666666,0,243.0,0.25956284153005466,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18498,2022,2023-04-08 11:30:00,H,2,-1.0,-2.767602,4.0,0.4444444444444444,3.1458333333333335,1.0,-1.056815,5.0,0.5555555555555556,16.0625,0.0666666666666666,1.0,-12.916666666666666,0,246.0,0.2677595628415301,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18492,2022,2023-04-08 14:00:00,H,2,6.0,1.6701470000000005,9.0,1.0,3.09375,-2.0,-3.0561770000000004,1.0,0.1111111111111111,3.1979166666666665,0.7333333333333334,11.0,-0.1041666666666665,0,246.0,0.2677595628415301,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18493,2022,2023-04-08 14:00:00,A,0,-1.0,-3.985073,2.0,0.2222222222222222,4.208333333333333,7.0,6.973268,9.0,1.0,3.1458333333333335,-0.4666666666666667,-7.0,1.0624999999999996,0,246.0,0.2677595628415301,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18494,2022,2023-04-08 14:00:00,A,0,-5.0,-5.332991,0.0,0.0,20.0,-3.0,-0.7671709999999998,4.0,0.4444444444444444,3.25,-0.2,-3.0,16.75,0,246.0,0.2677595628415301,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18496,2022,2023-04-08 14:00:00,A,0,-2.0,-1.120881,1.0,0.1111111111111111,3.1979166666666665,-4.0,-1.895809,3.0,0.3333333333333333,3.1979166666666665,-0.3333333333333333,-5.0,0.0,0,246.0,0.2677595628415301,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18500,2022,2023-04-08 14:00:00,H,2,2.0,0.0391349999999995,5.0,0.5555555555555556,16.166666666666668,3.0,3.395607,7.0,0.7777777777777778,3.1979166666666665,-0.1999999999999999,-3.0,12.968750000000002,0,246.0,0.2677595628415301,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18501,2022,2023-04-08 14:00:00,H,2,-3.0,-1.367366,1.0,0.1111111111111111,13.958333333333334,-2.0,3.854779,2.0,0.2222222222222222,3.1041666666666665,-0.2666666666666666,-4.0,10.854166666666668,0,246.0,0.2677595628415301,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18499,2022,2023-04-08 16:30:00,A,0,-3.0,-1.7562619999999998,1.0,0.1111111111111111,14.916666666666666,6.0,5.678792,9.0,1.0,20.75,-0.5333333333333334,-8.0,-5.833333333333334,0,246.0,0.2677595628415301,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18495,2022,2023-04-09 13:00:00,A,0,0.0,-2.087988,6.0,0.6666666666666666,3.1979166666666665,-3.0,2.017804000000001,3.0,0.3333333333333333,13.0,0.2666666666666666,4.0,-9.802083333333334,0,247.0,0.27049180327868855,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
18497,2022,2023-04-09 15:30:00,D,1,-4.0,-3.647702,1.0,0.1111111111111111,3.3125,9.0,5.166841,9.0,1.0,13.0,-0.5333333333333333,-8.0,-9.6875,0,247.0,0.27049180327868855,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
18502,2022,2023-04-15 11:30:00,H,2,5.0,-0.0897249999999996,9.0,1.0,3.8020833333333335,7.0,3.963143,9.0,1.0,2.7916666666666665,-0.1333333333333333,-2.0,1.010416666666667,0,253.0,0.28688524590163933,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18503,2022,2023-04-15 14:00:00,A,0,-3.0,3.815414,1.0,0.1111111111111111,3.7916666666666665,1.0,4.902751,4.0,0.4444444444444444,3.8020833333333335,-0.2,-3.0,-0.0104166666666669,0,253.0,0.28688524590163933,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18511,2022,2023-04-15 14:00:00,H,2,-1.0,0.1638540000000001,4.0,0.4444444444444444,7.0,-2.0,-1.99837,1.0,0.1111111111111111,2.7916666666666665,0.1333333333333333,2.0,4.208333333333334,0,253.0,0.28688524590163933,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18504,2022,2023-04-15 14:00:00,A,0,-2.0,-4.258521999999999,2.0,0.2222222222222222,4.6875,-5.0,-5.340807,0.0,0.0,7.0,0.3333333333333333,5.0,-2.3125,0,253.0,0.28688524590163933,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18509,2022,2023-04-15 14:00:00,A,0,1.0,-0.9489860000000004,5.0,0.5555555555555556,4.791666666666667,0.0,2.2507859999999997,6.0,0.6666666666666666,3.8020833333333335,-0.0666666666666666,-1.0,0.9895833333333336,0,253.0,0.28688524590163933,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18508,2022,2023-04-15 14:00:00,A,0,-4.0,-3.0165179999999996,1.0,0.1111111111111111,6.145833333333333,2.0,3.5981310000000004,6.0,0.6666666666666666,7.958333333333333,-0.2666666666666667,-4.0,-1.8125,0,253.0,0.28688524590163933,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18506,2022,2023-04-15 16:30:00,H,2,7.0,7.264349999999999,9.0,1.0,7.208333333333333,-3.0,-3.257739,0.0,0.0,3.8020833333333335,0.9333333333333332,14.0,3.4062499999999996,0,253.0,0.28688524590163933,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18510,2022,2023-04-16 13:00:00,D,1,-2.0,-0.1460349999999997,6.0,0.6666666666666666,2.7916666666666665,6.0,0.0378010000000008,7.0,0.7777777777777778,8.0625,-0.4,-6.0,-5.270833333333334,0,254.0,0.2896174863387978,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
18507,2022,2023-04-16 15:30:00,A,0,-3.0,-2.2826200000000005,1.0,0.1111111111111111,3.8020833333333335,1.0,0.938613999999999,6.0,0.6666666666666666,2.6875,-0.4,-6.0,1.1145833333333337,0,254.0,0.2896174863387978,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
18505,2022,2023-04-17 19:00:00,A,0,-6.0,-3.185428,3.0,0.3333333333333333,4.760416666666667,-3.0,-1.577262000000001,2.0,0.2222222222222222,4.854166666666667,0.1333333333333333,2.0,-0.09375,0,255.0,0.2923497267759563,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
18512,2022,2023-04-21 19:00:00,D,1,3.0,0.4509310000000011,5.0,0.5555555555555556,6.895833333333333,-6.0,-3.837169,0.0,0.0,6.895833333333333,0.6666666666666666,10.0,0.0,0,259.0,0.30327868852459017,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
18517,2022,2023-04-22 11:30:00,H,2,0.0,-3.636107,3.0,0.3333333333333333,7.0,-8.0,-1.874837,3.0,0.3333333333333333,8.25,-0.2,-3.0,-1.25,0,260.0,0.30601092896174864,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18516,2022,2023-04-22 14:00:00,D,1,7.0,4.126482,9.0,1.0,6.041666666666667,-4.0,-3.684471999999999,1.0,0.1111111111111111,7.104166666666667,0.2666666666666666,4.0,-1.0625,0,260.0,0.30601092896174864,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18514,2022,2023-04-22 14:00:00,D,1,-4.0,1.11651,0.0,0.0,7.0,6.0,3.0176550000000004,9.0,1.0,6.895833333333333,-0.8666666666666667,-13.0,0.1041666666666669,0,260.0,0.30601092896174864,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
